Wall
                 t                 x          normal_x                 y          normal_y                 s          normal_s
                 s                 m                 1                 m                 1                 m                 1
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3297015202E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3306674521E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3316333840E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3325993158E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3335652477E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3345311796E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3354971114E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3364630433E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3374289752E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3383949070E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3393608389E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3403267707E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3412927026E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3422586345E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3432245663E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3441904982E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  9.9614352084E-01  0.0000000000E+00  0.0000000000E+00  2.3451564301E+00  8.7738736569E-02  0.0000000000E+00
  0.0000000000E+00  5.2914922258E-02  9.9614352084E-01  0.0000000000E+00  0.0000000000E+00  2.3461223619E+00  8.7738736569E-02  0.0000000000E+00
  0.0000000000E+00  5.2888242550E-02  9.9961876676E-01  0.0000000000E+00  0.0000000000E+00  2.3470882938E+00  2.7610163741E-02  0.0000000000E+00
  0.0000000000E+00  5.2959715105E-02  9.9727368043E-01  0.0000000000E+00  0.0000000000E+00  2.3480542257E+00 -7.3791641321E-02  0.0000000000E+00
  0.0000000000E+00  5.2999861910E-02  9.9200441825E-01  0.0000000000E+00  0.0000000000E+00  2.3490201575E+00  1.2620314646E-01  0.0000000000E+00
  0.0000000000E+00  5.2876975723E-02  9.9200441825E-01  0.0000000000E+00  0.0000000000E+00  2.3499860894E+00  1.2620314646E-01  0.0000000000E+00
  0.0000000000E+00  5.2491959578E-02  9.2892588132E-01  0.0000000000E+00  0.0000000000E+00  2.3509520212E+00  3.7026572488E-01  0.0000000000E+00
  0.0000000000E+00  5.1736466984E-02  7.8768468537E-01  0.0000000000E+00  0.0000000000E+00  2.3519179531E+00  6.1607859598E-01  0.0000000000E+00
  0.0000000000E+00  4.9990358049E-02  4.8406110172E-01  0.0000000000E+00  0.0000000000E+00  2.3528838850E+00  8.7503419922E-01  0.0000000000E+00
  0.0000000000E+00  4.7210308920E-02  3.2820484347E-01  0.0000000000E+00  0.0000000000E+00  2.3538498168E+00  9.4460657457E-01  0.0000000000E+00
  0.0000000000E+00  4.5022070100E-02  4.0382650893E-01  0.0000000000E+00  0.0000000000E+00  2.3548157487E+00  9.1483558669E-01  0.0000000000E+00
  0.0000000000E+00  4.3272628242E-02  4.8335451279E-01  0.0000000000E+00  0.0000000000E+00  2.3557816806E+00  8.7542470548E-01  0.0000000000E+00
  0.0000000000E+00  4.1880105573E-02  5.6995872539E-01  0.0000000000E+00  0.0000000000E+00  2.3567476124E+00  8.2167332399E-01  0.0000000000E+00
  0.0000000000E+00  4.0793287817E-02  6.6431452134E-01  0.0000000000E+00  0.0000000000E+00  2.3577135443E+00  7.4745315354E-01  0.0000000000E+00
  0.0000000000E+00  3.9980286552E-02  7.6507314473E-01  0.0000000000E+00  0.0000000000E+00  2.3586794762E+00  6.4394338510E-01  0.0000000000E+00
  0.0000000000E+00  3.9418111895E-02  8.6427912456E-01  0.0000000000E+00  0.0000000000E+00  2.3596454080E+00  5.0301251957E-01  0.0000000000E+00
  0.0000000000E+00  3.9094280815E-02  9.4813599303E-01  0.0000000000E+00  0.0000000000E+00  2.3606113399E+00  3.1786496931E-01  0.0000000000E+00
  0.0000000000E+00  3.8998394610E-02  9.9510904144E-01  0.0000000000E+00  0.0000000000E+00  2.3615772717E+00  9.8782567505E-02  0.0000000000E+00
  0.0000000000E+00  3.9000000000E-02  9.9999861886E-01  0.0000000000E+00  0.0000000000E+00  2.3625432036E+00 -1.6620089089E-03  0.0000000000E+00
  0.0000000000E+00  3.9000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3635091355E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  3.9000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  2.3644750673E+00  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  3.9000000000E-02  9.9999825644E-01  0.0000000000E+00  0.0000000000E+00  2.3654409992E+00  1.8673799377E-03  0.0000000000E+00
  0.0000000000E+00  3.8998196235E-02  9.9999825644E-01  0.0000000000E+00  0.0000000000E+00  2.3664069311E+00  1.8673799377E-03  0.0000000000E+00
  0.0000000000E+00  3.9104495192E-02  9.9399915948E-01  0.0000000000E+00  0.0000000000E+00  2.3673728629E+00 -1.0938770933E-01  0.0000000000E+00
  0.0000000000E+00  3.9460956910E-02  8.4254822927E-01  0.0000000000E+00  0.0000000000E+00  2.3683387948E+00 -5.3862090690E-01  0.0000000000E+00
  0.0000000000E+00  4.0078454020E-02  7.3293447066E-01  0.0000000000E+00  0.0000000000E+00  2.3693047267E+00 -6.8029924425E-01  0.0000000000E+00
  0.0000000000E+00  4.0975018096E-02  6.2674165318E-01  0.0000000000E+00  0.0000000000E+00  2.3702706585E+00 -7.7922711719E-01  0.0000000000E+00
  0.0000000000E+00  4.2175959980E-02  5.2972234049E-01  0.0000000000E+00  0.0000000000E+00  2.3712365904E+00 -8.4817111598E-01  0.0000000000E+00
  0.0000000000E+00  4.3722573072E-02  4.4225505303E-01  0.0000000000E+00  0.0000000000E+00  2.3722025222E+00 -8.9688932877E-01  0.0000000000E+00
  0.0000000000E+00  4.5681474332E-02  3.6285049985E-01  0.0000000000E+00  0.0000000000E+00  2.3731684541E+00 -9.3184736666E-01  0.0000000000E+00
  0.0000000000E+00  4.8162113229E-02  2.8859651569E-01  0.0000000000E+00  0.0000000000E+00  2.3741343860E+00 -9.5745080873E-01  0.0000000000E+00
  0.0000000000E+00  5.1366698849E-02  2.1393787581E-01  0.0000000000E+00  0.0000000000E+00  2.3751003178E+00 -9.7684726815E-01  0.0000000000E+00
  0.0000000000E+00  5.5777175015E-02  1.4699196552E-01  0.0000000000E+00  0.0000000000E+00  2.3760662497E+00 -9.8913768610E-01  0.0000000000E+00
  0.0000000000E+00  6.2277119452E-02  1.3917248818E-01  0.0000000000E+00  0.0000000000E+00  2.3770321816E+00 -9.9026815486E-01  0.0000000000E+00
  0.0000000000E+00  6.9150112649E-02  1.5702810395E-01  0.0000000000E+00  0.0000000000E+00  2.3779981134E+00 -9.8759413454E-01  0.0000000000E+00
  0.0000000000E+00  7.5225131190E-02  2.8465471925E-01  0.0000000000E+00  0.0000000000E+00  2.3789640453E+00 -9.5863011157E-01  0.0000000000E+00
  0.0000000000E+00  7.8478094544E-02  3.8126293535E-01  0.0000000000E+00  0.0000000000E+00  2.3799299772E+00 -9.2446664306E-01  0.0000000000E+00
  0.0000000000E+00  8.0820236160E-02  4.5240440459E-01  0.0000000000E+00  0.0000000000E+00  2.3808959090E+00 -8.9181290342E-01  0.0000000000E+00
  0.0000000000E+00  8.2724352237E-02  5.1006437444E-01  0.0000000000E+00  0.0000000000E+00  2.3818618409E+00 -8.6013622986E-01  0.0000000000E+00
  0.0000000000E+00  8.4353230930E-02  5.5879093553E-01  0.0000000000E+00  0.0000000000E+00  2.3828277727E+00 -8.2930856162E-01  0.0000000000E+00
  0.0000000000E+00  8.5786782395E-02  6.0100965642E-01  0.0000000000E+00  0.0000000000E+00  2.3837937046E+00 -7.9924176122E-01  0.0000000000E+00
  0.0000000000E+00  8.7071309317E-02  6.3810320713E-01  0.0000000000E+00  0.0000000000E+00  2.3847596365E+00 -7.6995084067E-01  0.0000000000E+00
  0.0000000000E+00  8.8236826184E-02  6.7118381891E-01  0.0000000000E+00  0.0000000000E+00  2.3857255683E+00 -7.4129095585E-01  0.0000000000E+00
  0.0000000000E+00  8.9303652490E-02  7.0094540665E-01  0.0000000000E+00  0.0000000000E+00  2.3866915002E+00 -7.1321493037E-01  0.0000000000E+00
  0.0000000000E+00  9.0286492267E-02  7.2778825194E-01  0.0000000000E+00  0.0000000000E+00  2.3876574321E+00 -6.8580191042E-01  0.0000000000E+00
  0.0000000000E+00  9.1196699207E-02  7.5229824850E-01  0.0000000000E+00  0.0000000000E+00  2.3886233639E+00 -6.5882269641E-01  0.0000000000E+00
  0.0000000000E+00  9.2042610833E-02  7.7458836958E-01  0.0000000000E+00  0.0000000000E+00  2.3895892958E+00 -6.3246569686E-01  0.0000000000E+00
  0.0000000000E+00  9.2831312024E-02  7.9513395713E-01  0.0000000000E+00  0.0000000000E+00  2.3905552277E+00 -6.0643383004E-01  0.0000000000E+00
  0.0000000000E+00  9.3568010230E-02  8.1395020731E-01  0.0000000000E+00  0.0000000000E+00  2.3915211595E+00 -5.8093464350E-01  0.0000000000E+00
  0.0000000000E+00  9.4257417613E-02  8.3125112663E-01  0.0000000000E+00  0.0000000000E+00  2.3924870914E+00 -5.5589708083E-01  0.0000000000E+00
  0.0000000000E+00  9.4903382095E-02  8.4726871786E-01  0.0000000000E+00  0.0000000000E+00  2.3934530232E+00 -5.3116449405E-01  0.0000000000E+00
  0.0000000000E+00  9.5508938159E-02  8.6210013791E-01  0.0000000000E+00  0.0000000000E+00  2.3944189551E+00 -5.0673795222E-01  0.0000000000E+00
  0.0000000000E+00  9.6076707856E-02  8.7574416108E-01  0.0000000000E+00  0.0000000000E+00  2.3953848870E+00 -4.8277548026E-01  0.0000000000E+00
  0.0000000000E+00  9.6609201523E-02  8.8838380938E-01  0.0000000000E+00  0.0000000000E+00  2.3963508188E+00 -4.5910152170E-01  0.0000000000E+00
  0.0000000000E+00  9.7108378550E-02  9.0009024332E-01  0.0000000000E+00  0.0000000000E+00  2.3973167507E+00 -4.3570351603E-01  0.0000000000E+00
  0.0000000000E+00  9.7575953787E-02  9.1095504619E-01  0.0000000000E+00  0.0000000000E+00  2.3982826826E+00 -4.1250564096E-01  0.0000000000E+00
  0.0000000000E+00  9.8013354452E-02  9.2096666580E-01  0.0000000000E+00  0.0000000000E+00  2.3992486144E+00 -3.8964137419E-01  0.0000000000E+00
  0.0000000000E+00  9.8422019643E-02  9.3019695664E-01  0.0000000000E+00  0.0000000000E+00  2.4002145463E+00 -3.6706078768E-01  0.0000000000E+00
  0.0000000000E+00  9.8803181620E-02  9.3873310911E-01  0.0000000000E+00  0.0000000000E+00  2.4011804782E+00 -3.4464496203E-01  0.0000000000E+00
  0.0000000000E+00  9.9157812289E-02  9.4658227320E-01  0.0000000000E+00  0.0000000000E+00  2.4021464100E+00 -3.2246240102E-01  0.0000000000E+00
  0.0000000000E+00  9.9486866315E-02  9.5380116120E-01  0.0000000000E+00  0.0000000000E+00  2.4031123419E+00 -3.0043858757E-01  0.0000000000E+00
  0.0000000000E+00  9.9791125962E-02  9.6040145982E-01  0.0000000000E+00  0.0000000000E+00  2.4040782737E+00 -2.7861987721E-01  0.0000000000E+00
  0.0000000000E+00  1.0007135025E-01  9.6642433569E-01  0.0000000000E+00  0.0000000000E+00  2.4050442056E+00 -2.5695136384E-01  0.0000000000E+00
  0.0000000000E+00  1.0032817068E-01  9.7188375595E-01  0.0000000000E+00  0.0000000000E+00  2.4060101375E+00 -2.3546117499E-01  0.0000000000E+00
  0.0000000000E+00  1.0056218987E-01  9.7678471679E-01  0.0000000000E+00  0.0000000000E+00  2.4069760693E+00 -2.1422328781E-01  0.0000000000E+00
  0.0000000000E+00  1.0077403297E-01  9.8122837506E-01  0.0000000000E+00  0.0000000000E+00  2.4079420012E+00 -1.9284936086E-01  0.0000000000E+00
  0.0000000000E+00  1.0096387597E-01  9.8525197571E-01  0.0000000000E+00  0.0000000000E+00  2.4089079331E+00 -1.7110974362E-01  0.0000000000E+00
  0.0000000000E+00  1.0113163037E-01  9.8864287757E-01  0.0000000000E+00  0.0000000000E+00  2.4098738649E+00 -1.5028393336E-01  0.0000000000E+00
  0.0000000000E+00  1.0127846200E-01  9.9152504507E-01  0.0000000000E+00  0.0000000000E+00  2.4108397968E+00 -1.2991568419E-01  0.0000000000E+00
  0.0000000000E+00  1.0140502431E-01  9.9408503739E-01  0.0000000000E+00  0.0000000000E+00  2.4118057287E+00 -1.0860450471E-01  0.0000000000E+00
  0.0000000000E+00  1.0151055306E-01  9.9617367659E-01  0.0000000000E+00  0.0000000000E+00  2.4127716605E+00 -8.7395686761E-02  0.0000000000E+00
  0.0000000000E+00  1.0159529559E-01  9.9774395244E-01  0.0000000000E+00  0.0000000000E+00  2.4137375924E+00 -6.7134233968E-02  0.0000000000E+00
  0.0000000000E+00  1.0166028931E-01  9.9889493367E-01  0.0000000000E+00  0.0000000000E+00  2.4147035242E+00 -4.6999058406E-02  0.0000000000E+00
  0.0000000000E+00  1.0170573742E-01  9.9962907989E-01  0.0000000000E+00  0.0000000000E+00  2.4156694561E+00 -2.7234218167E-02  0.0000000000E+00
  0.0000000000E+00  1.0173205358E-01  9.9999532772E-01  0.0000000000E+00  0.0000000000E+00  2.4166353880E+00 -3.0568840661E-03  0.0000000000E+00
  0.0000000000E+00  1.0173500634E-01  9.9997329053E-01  0.0000000000E+00  0.0000000000E+00  2.4176013198E+00  7.3087778806E-03  0.0000000000E+00
  0.0000000000E+00  1.0172794637E-01  9.9997329053E-01  0.0000000000E+00  0.0000000000E+00  2.4185672517E+00  7.3087778806E-03  0.0000000000E+00
  0.0000000000E+00  1.0169607696E-01  9.9945616054E-01  0.0000000000E+00  0.0000000000E+00  2.4195331836E+00  3.2975493404E-02  0.0000000000E+00
  0.0000000000E+00  1.0164668189E-01  9.9869505148E-01  0.0000000000E+00  0.0000000000E+00  2.4204991154E+00  5.1070482246E-02  0.0000000000E+00
  0.0000000000E+00  1.0157720116E-01  9.9742294048E-01  0.0000000000E+00  0.0000000000E+00  2.4214650473E+00  7.1745925371E-02  0.0000000000E+00
  0.0000000000E+00  1.0148745010E-01  9.9571100903E-01  0.0000000000E+00  0.0000000000E+00  2.4224309792E+00  9.2518033407E-02  0.0000000000E+00
  0.0000000000E+00  1.0137719440E-01  9.9354850287E-01  0.0000000000E+00  0.0000000000E+00  2.4233969110E+00  1.1340799111E-01  0.0000000000E+00
  0.0000000000E+00  1.0124615189E-01  9.9092270317E-01  0.0000000000E+00  0.0000000000E+00  2.4243628429E+00  1.3443286928E-01  0.0000000000E+00
  0.0000000000E+00  1.0109447098E-01  9.8789411890E-01  0.0000000000E+00  0.0000000000E+00  2.4253287747E+00  1.5512965495E-01  0.0000000000E+00
  0.0000000000E+00  1.0092157344E-01  9.8435523831E-01  0.0000000000E+00  0.0000000000E+00  2.4262947066E+00  1.7619524627E-01  0.0000000000E+00
  0.0000000000E+00  1.0072667760E-01  9.8024564146E-01  0.0000000000E+00  0.0000000000E+00  2.4272606385E+00  1.9778392856E-01  0.0000000000E+00
  0.0000000000E+00  1.0050971211E-01  9.7568955292E-01  0.0000000000E+00  0.0000000000E+00  2.4282265703E+00  2.1915724111E-01  0.0000000000E+00
  0.0000000000E+00  1.0027034554E-01  9.7064083941E-01  0.0000000000E+00  0.0000000000E+00  2.4291925022E+00  2.4053349220E-01  0.0000000000E+00
  0.0000000000E+00  1.0000810988E-01  9.6506759391E-01  0.0000000000E+00  0.0000000000E+00  2.4301584341E+00  2.6200102899E-01  0.0000000000E+00
  0.0000000000E+00  9.9722339759E-02  9.5891482308E-01  0.0000000000E+00  0.0000000000E+00  2.4311243659E+00  2.8369413471E-01  0.0000000000E+00
  0.0000000000E+00  9.9412390434E-02  9.5218029830E-01  0.0000000000E+00  0.0000000000E+00  2.4320902978E+00  3.0553670732E-01  0.0000000000E+00
  0.0000000000E+00  9.9077466615E-02  9.4481578235E-01  0.0000000000E+00  0.0000000000E+00  2.4330562297E+00  3.2760210227E-01  0.0000000000E+00
  0.0000000000E+00  9.8716672230E-02  9.3678435858E-01  0.0000000000E+00  0.0000000000E+00  2.4340221615E+00  3.4990722417E-01  0.0000000000E+00
  0.0000000000E+00  9.8329174307E-02  9.2810342566E-01  0.0000000000E+00  0.0000000000E+00  2.4349880934E+00  3.7232248290E-01  0.0000000000E+00
  0.0000000000E+00  9.7913940487E-02  9.1870952545E-01  0.0000000000E+00  0.0000000000E+00  2.4359540253E+00  3.9493392846E-01  0.0000000000E+00
  0.0000000000E+00  9.7469621768E-02  9.0849400167E-01  0.0000000000E+00  0.0000000000E+00  2.4369199571E+00  4.1789789294E-01  0.0000000000E+00
  0.0000000000E+00  9.6994815883E-02  8.9743919911E-01  0.0000000000E+00  0.0000000000E+00  2.4378858890E+00  4.4113816872E-01  0.0000000000E+00
  0.0000000000E+00  9.6488029026E-02  8.8552138921E-01  0.0000000000E+00  0.0000000000E+00  2.4388518208E+00  4.6459861089E-01  0.0000000000E+00
  0.0000000000E+00  9.5947499906E-02  8.7265722894E-01  0.0000000000E+00  0.0000000000E+00  2.4398177527E+00  4.8833324767E-01  0.0000000000E+00
  0.0000000000E+00  9.5371158052E-02  8.5875223355E-01  0.0000000000E+00  0.0000000000E+00  2.4407836846E+00  5.1239106294E-01  0.0000000000E+00
  0.0000000000E+00  9.4756480266E-02  8.4366391196E-01  0.0000000000E+00  0.0000000000E+00  2.4417496164E+00  5.3687168267E-01  0.0000000000E+00
  0.0000000000E+00  9.4100665396E-02  8.2733204178E-01  0.0000000000E+00  0.0000000000E+00  2.4427155483E+00  5.6171317649E-01  0.0000000000E+00
  0.0000000000E+00  9.3400543934E-02  8.0968179632E-01  0.0000000000E+00  0.0000000000E+00  2.4436814802E+00  5.8686914104E-01  0.0000000000E+00
  0.0000000000E+00  9.2652148120E-02  7.9049484145E-01  0.0000000000E+00  0.0000000000E+00  2.4446474120E+00  6.1246869768E-01  0.0000000000E+00
  0.0000000000E+00  9.1850641331E-02  7.6956605602E-01  0.0000000000E+00  0.0000000000E+00  2.4456133439E+00  6.3856721292E-01  0.0000000000E+00
  0.0000000000E+00  9.0990419711E-02  7.4678879852E-01  0.0000000000E+00  0.0000000000E+00  2.4465792758E+00  6.6506126816E-01  0.0000000000E+00
  0.0000000000E+00  9.0064178860E-02  7.2178057327E-01  0.0000000000E+00  0.0000000000E+00  2.4475452076E+00  6.9212195749E-01  0.0000000000E+00
  0.0000000000E+00  8.9062851735E-02  6.9427202955E-01  0.0000000000E+00  0.0000000000E+00  2.4485111395E+00  7.1971268502E-01  0.0000000000E+00
  0.0000000000E+00  8.7974519312E-02  6.6379751306E-01  0.0000000000E+00  0.0000000000E+00  2.4494770713E+00  7.4791233554E-01  0.0000000000E+00
  0.0000000000E+00  8.6783262162E-02  6.2982071898E-01  0.0000000000E+00  0.0000000000E+00  2.4504430032E+00  7.7674053708E-01  0.0000000000E+00
  0.0000000000E+00  8.5467012283E-02  5.9163525426E-01  0.0000000000E+00  0.0000000000E+00  2.4514089351E+00  8.0620575904E-01  0.0000000000E+00
  0.0000000000E+00  8.3993032341E-02  5.4811394356E-01  0.0000000000E+00  0.0000000000E+00  2.4523748669E+00  8.3640367340E-01  0.0000000000E+00
  0.0000000000E+00  8.2308945138E-02  4.9753472253E-01  0.0000000000E+00  0.0000000000E+00  2.4533407988E+00  8.6744406153E-01  0.0000000000E+00
  0.0000000000E+00  8.0322470449E-02  4.3729686451E-01  0.0000000000E+00  0.0000000000E+00  2.4543067307E+00  8.9931721450E-01  0.0000000000E+00
  0.0000000000E+00  7.7832402758E-02  3.6165654801E-01  0.0000000000E+00  0.0000000000E+00  2.4552726625E+00  9.3231139716E-01  0.0000000000E+00
  0.0000000000E+00  7.4166557961E-02  2.5479817483E-01  0.0000000000E+00  0.0000000000E+00  2.4562385944E+00  9.6699425547E-01  0.0000000000E+00
  0.0000000000E+00  6.7547260512E-02  1.4439730264E-01  0.0000000000E+00  0.0000000000E+00  2.4572045263E+00  9.8951979212E-01  0.0000000000E+00
  0.0000000000E+00  6.0673990684E-02  1.3916699533E-01  0.0000000000E+00  0.0000000000E+00  2.4581704581E+00  9.9026892681E-01  0.0000000000E+00
  0.0000000000E+00  5.3801280101E-02  1.3917810026E-01  0.0000000000E+00  0.0000000000E+00  2.4591363900E+00  9.9026736612E-01  0.0000000000E+00
  0.0000000000E+00  4.8872163981E-02  1.9230681094E-01  0.0000000000E+00  0.0000000000E+00  2.4601023218E+00  9.8133485135E-01  0.0000000000E+00
  0.0000000000E+00  4.6152737515E-02  3.3470961671E-01  0.0000000000E+00  0.0000000000E+00  2.4610682537E+00  9.4232132125E-01  0.0000000000E+00
  0.0000000000E+00  4.4142538409E-02  4.3310867716E-01  0.0000000000E+00  0.0000000000E+00  2.4620341856E+00  9.0134170755E-01  0.0000000000E+00
  0.0000000000E+00  4.2529854182E-02  5.1383899435E-01  0.0000000000E+00  0.0000000000E+00  2.4630001174E+00  8.5788664046E-01  0.0000000000E+00
  0.0000000000E+00  4.1187571225E-02  5.8410085721E-01  0.0000000000E+00  0.0000000000E+00  2.4639660493E+00  8.1168108799E-01  0.0000000000E+00
  0.0000000000E+00  4.0049193117E-02  6.4699119050E-01  0.0000000000E+00  0.0000000000E+00  2.4649319812E+00  7.6249747503E-01  0.0000000000E+00
  0.0000000000E+00  3.9074172799E-02  7.0378805800E-01  0.0000000000E+00  0.0000000000E+00  2.4658979130E+00  7.1041000093E-01  0.0000000000E+00
  0.0000000000E+00  3.8236370197E-02  7.5543291991E-01  0.0000000000E+00  0.0000000000E+00  2.4668638449E+00  6.5522599423E-01  0.0000000000E+00
  0.0000000000E+00  3.7517467703E-02  8.0220558436E-01  0.0000000000E+00  0.0000000000E+00  2.4678297768E+00  5.9704790463E-01  0.0000000000E+00
  0.0000000000E+00  3.6904429065E-02  8.4431225068E-01  0.0000000000E+00  0.0000000000E+00  2.4687957086E+00  5.3585149375E-01  0.0000000000E+00
  0.0000000000E+00  3.6387387141E-02  8.8164008775E-01  0.0000000000E+00  0.0000000000E+00  2.4697616405E+00  4.7192240430E-01  0.0000000000E+00
  0.0000000000E+00  3.5959035943E-02  9.1414556436E-01  0.0000000000E+00  0.0000000000E+00  2.4707275723E+00  4.0538609640E-01  0.0000000000E+00
  0.0000000000E+00  3.5614015965E-02  9.4172822690E-01  0.0000000000E+00  0.0000000000E+00  2.4716935042E+00  3.3637471168E-01  0.0000000000E+00
  0.0000000000E+00  3.5348077135E-02  9.6412686307E-01  0.0000000000E+00  0.0000000000E+00  2.4726594361E+00  2.6544188048E-01  0.0000000000E+00
  0.0000000000E+00  3.5158369712E-02  9.8125442909E-01  0.0000000000E+00  0.0000000000E+00  2.4736253679E+00  1.9271674912E-01  0.0000000000E+00
  0.0000000000E+00  3.5042889556E-02  9.9292923415E-01  0.0000000000E+00  0.0000000000E+00  2.4745912998E+00  1.1870777556E-01  0.0000000000E+00
  0.0000000000E+00  3.5000272931E-02  9.9902814459E-01  0.0000000000E+00  0.0000000000E+00  2.4755572317E+00  4.4076822825E-02  0.0000000000E+00
  0.0000000000E+00  3.5030243403E-02  9.9951899372E-01  0.0000000000E+00  0.0000000000E+00  2.4765231635E+00 -3.1012597277E-02  0.0000000000E+00
  0.0000000000E+00  3.5132951250E-02  9.8368590574E-01  0.0000000000E+00  0.0000000000E+00  2.4774890954E+00 -1.7989452144E-01  0.0000000000E+00
  0.0000000000E+00  3.5309598948E-02  9.6749284921E-01  0.0000000000E+00  0.0000000000E+00  2.4784550273E+00 -2.5289837234E-01  0.0000000000E+00
  0.0000000000E+00  3.5562089285E-02  9.4600954201E-01  0.0000000000E+00  0.0000000000E+00  2.4794209591E+00 -3.2413877648E-01  0.0000000000E+00
  0.0000000000E+00  3.5893054205E-02  9.1931131102E-01  0.0000000000E+00  0.0000000000E+00  2.4803868910E+00 -3.9353108318E-01  0.0000000000E+00
  0.0000000000E+00  3.6306542224E-02  8.8765137260E-01  0.0000000000E+00  0.0000000000E+00  2.4813528228E+00 -4.6051605913E-01  0.0000000000E+00
  0.0000000000E+00  3.6807670425E-02  8.5116888930E-01  0.0000000000E+00  0.0000000000E+00  2.4823187547E+00 -5.2489191448E-01  0.0000000000E+00
  0.0000000000E+00  3.7403333438E-02  8.0988424169E-01  0.0000000000E+00  0.0000000000E+00  2.4832846866E+00 -5.8658973317E-01  0.0000000000E+00
  0.0000000000E+00  3.8102946648E-02  7.6393286988E-01  0.0000000000E+00  0.0000000000E+00  2.4842506184E+00 -6.4529572315E-01  0.0000000000E+00
  0.0000000000E+00  3.8918871352E-02  7.1313369763E-01  0.0000000000E+00  0.0000000000E+00  2.4852165503E+00 -7.0102805172E-01  0.0000000000E+00
  0.0000000000E+00  3.9868406249E-02  6.5730104264E-01  0.0000000000E+00  0.0000000000E+00  2.4861824822E+00 -7.5362811740E-01  0.0000000000E+00
  0.0000000000E+00  4.0975894850E-02  5.9554010421E-01  0.0000000000E+00  0.0000000000E+00  2.4871484140E+00 -8.0332557801E-01  0.0000000000E+00
  0.0000000000E+00  4.2278842825E-02  5.2670213717E-01  0.0000000000E+00  0.0000000000E+00  2.4881143459E+00 -8.5004991541E-01  0.0000000000E+00
  0.0000000000E+00  4.3837770046E-02  4.4818036921E-01  0.0000000000E+00  0.0000000000E+00  2.4890802778E+00 -8.9394315068E-01  0.0000000000E+00
  0.0000000000E+00  4.5764423316E-02  3.5377493513E-01  0.0000000000E+00  0.0000000000E+00  2.4900462096E+00 -9.3533058074E-01  0.0000000000E+00
  0.0000000000E+00  4.8318209696E-02  2.1993729510E-01  0.0000000000E+00  0.0000000000E+00  2.4910121415E+00 -9.7551401129E-01  0.0000000000E+00
  0.0000000000E+00  5.2602522034E-02  1.3915101573E-01  0.0000000000E+00  0.0000000000E+00  2.4919780733E+00 -9.9027117237E-01  0.0000000000E+00
  0.0000000000E+00  5.9476596752E-02  1.3917614070E-01  0.0000000000E+00  0.0000000000E+00  2.4929440052E+00 -9.9026764153E-01  0.0000000000E+00
  0.0000000000E+00  6.6349406012E-02  1.3987606646E-01  0.0000000000E+00  0.0000000000E+00  2.4939099371E+00 -9.9016901892E-01  0.0000000000E+00
