Wall
                 t                 x          normal_x                 y          normal_y                 s          normal_s
                 s                 m                 1                 m                 1                 m                 1
  0.0000000000E+00  5.2202954626E-02  8.7533094370E-01  0.0000000000E+00  0.0000000000E+00  3.8322248898E-01 -4.8352428997E-01  0.0000000000E+00
  0.0000000000E+00  5.2734311993E-02  9.7089130112E-01  0.0000000000E+00  0.0000000000E+00  3.8418441283E-01 -2.3952052399E-01  0.0000000000E+00
  0.0000000000E+00  5.2971620231E-02  9.9980803489E-01  0.0000000000E+00  0.0000000000E+00  3.8514633667E-01 -1.9593197059E-02  0.0000000000E+00
  0.0000000000E+00  5.2990471013E-02  9.9717945079E-01  0.0000000000E+00  0.0000000000E+00  3.8610826052E-01  7.5054266551E-02  0.0000000000E+00
  0.0000000000E+00  5.2918070315E-02  9.9717945079E-01  0.0000000000E+00  0.0000000000E+00  3.8707018437E-01  7.5054266551E-02  0.0000000000E+00
  0.0000000000E+00  5.2881633156E-02  9.9928334425E-01  0.0000000000E+00  0.0000000000E+00  3.8803210822E-01  3.7852316994E-02  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  9.9251398577E-01  0.0000000000E+00  0.0000000000E+00  3.8899403206E-01 -1.2213102822E-01  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.8995595591E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.9091787976E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.9187980361E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.9284172745E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.9380365130E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.9476557515E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.9572749900E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.9668942285E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.9765134669E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.9861327054E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  3.9957519439E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.0053711824E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.0149904208E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.0246096593E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.0342288978E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.0438481363E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.0534673747E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.0630866132E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.0727058517E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.0823250902E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.0919443287E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.1015635671E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.1111828056E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.1208020441E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.1304212826E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.1400405210E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.1496597595E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.1592789980E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.1688982365E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.1785174749E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.1881367134E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.1977559519E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.2073751904E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.2169944289E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.2266136673E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.2362329058E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.2458521443E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.2554713828E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.2650906212E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.2747098597E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.2843290982E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.2939483367E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.3035675752E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.3131868136E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.3228060521E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.3324252906E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.3420445291E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.3516637675E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.3612830060E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.3709022445E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.3805214830E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.3901407214E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.3997599599E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.4093791984E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.4189984369E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.4286176754E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.4382369138E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.4478561523E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.4574753908E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.4670946293E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.4767138677E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.4863331062E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.4959523447E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.5055715832E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.5151908216E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.5248100601E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.5344292986E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.5440485371E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.5536677756E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.5632870140E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.5729062525E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.5825254910E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.5921447295E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.6017639679E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.6113832064E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.6210024449E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.6306216834E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.6402409218E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.6498601603E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.6594793988E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.6690986373E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.6787178758E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.6883371142E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.6979563527E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.7075755912E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.7171948297E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.7268140681E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.7364333066E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.7460525451E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.7556717836E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.7652910220E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.7749102605E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.7845294990E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.7941487375E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.8037679760E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.8133872144E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.8230064529E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.8326256914E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.8422449299E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.8518641683E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.8614834068E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.8711026453E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.8807218838E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.8903411222E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.8999603607E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.9095795992E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.9191988377E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.9288180762E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.9384373146E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.9480565531E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.9576757916E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.9672950301E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.9769142685E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.9865335070E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  4.9961527455E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.0057719840E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.0153912224E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.0250104609E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.0346296994E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.0442489379E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.0538681764E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.0634874148E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.0731066533E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.0827258918E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.0923451303E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.1019643687E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.1115836072E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.1212028457E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.1308220842E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.1404413226E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.1500605611E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.1596797996E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.1692990381E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.1789182766E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.1885375150E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.1981567535E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.2077759920E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.2173952305E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.2270144689E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.2366337074E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.2462529459E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.2558721844E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.2654914228E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.2751106613E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.2847298998E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.2943491383E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.3039683768E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.3135876152E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.3232068537E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.3328260922E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.3424453307E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.3520645691E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.3616838076E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.3713030461E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.3809222846E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.3905415230E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.4001607615E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.4097800000E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.3097800000E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  5.3000000000E-02  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.3644800000E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  0.0000000000E+00  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.3644800000E-01  0.0000000000E+00  0.0000000000E+00
  0.0000000000E+00  0.0000000000E+00  1.0000000000E+00  0.0000000000E+00  0.0000000000E+00  5.3644800000E-01  0.0000000000E+00  0.0000000000E+00
